% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=107987, Thu Jun 23 15:11:57 2022, <python>{}</python>
1 14 0.9476358356687623 0 0 0.9460898191465261 0.9470674883779618 0.9471137811039296 0.9494563348589207 0.9527044667082452 0.9494405945378676 0.9513312440776259 0.9473713779384225 0.9447391537638767 0.9450557083405141 0.9468639838044469 0.9457909885686318 0.9472271334117506 0.9437947009870891 0.9453607611156383 0.9482187917977283 0.9465878501474917 0.9487265542809641 0.94645594695482 0.9487590187853745 0.9459482262241871 0.9479161757150566 0.9488077446366381 0.9473690422183465 0.9458526847469608 0.9454896311584476 0.9465433228104227 0.9436632722323756 0.9488362876921729 0.9478384243738495 0.9471271949082359 0.9470548324126025 0.9461198814344435 0.9476552977036743 0.9489478387005723 0.9470131312129206 0.9486256295535406
2 28 0.920986687566215 0 0 0.9182287829052617 0.919871037133355 0.9213408476944649 0.9257147650917312 0.9245712386351463 0.9205757432059491 0.9265472363568299 0.9221491355310065 0.9170923104320509 0.9181111392328282 0.9204257564044697 0.9199571426027764 0.9186601269616629 0.924373039855832 0.9193393204720036 0.9201602829741474 0.9158239433597236 0.921733023936749 0.9159885946512433 0.9169960691860051 0.9212529214899874 0.925319270610082 0.9229711169584927 0.9186713166811866 0.9193044310733433 0.9171555035597094 0.9195331272645664 0.9141443344151656 0.920860728090912 0.9237788284663823 0.9182233326679661 0.9174796501802862 0.9185145389260545 0.9222379437313821 0.9197333527283501 0.9216530556973819 0.9221801077053451
3 42 0.9047089630873358 0 0 0.9002390669280461 0.9032616459316697 0.9045018801786632 0.9070414787153436 0.9088877883718172 0.9077695974198727 0.9096517362734414 0.9027888993652005 0.8971906799910104 0.9000067139144957 0.9048478734394849 0.9029359979322334 0.9013103556516486 0.9099042375591423 0.9043396052601845 0.9055401906751468 0.9013334286567005 0.904387817414126 0.901340512705742 0.8984397581109772 0.9046810847843711 0.9078019798916144 0.9063080546241092 0.8987179001115245 0.9027374519691724 0.9006068867478313 0.8994271915884472 0.8972715161837375 0.9041204013564857 0.9072667457554696 0.9008187355204316 0.9008079515727542 0.9045275849269879 0.9025641168520192 0.9013382959386681 0.9069378384480392 0.9071060498504867
4 56 0.8935788611385538 0 0 0.888890220659995 0.8917792026716944 0.8922939506203922 0.8945020738655406 0.8937866215296245 0.8979833795658831 0.8991010868152639 0.8910071589968885 0.8838609212798618 0.889568381756251 0.8941099493948206 0.8922671333419399 0.8903226894851746 0.8987322858465425 0.8939451446032057 0.8948573869015586 0.8920465086519996 0.8927725609900056 0.8901495677631425 0.8838507182289532 0.8896673418327296 0.8959161465141374 0.8948887294544969 0.8868052365305416 0.890540106311953 0.8898189166749119 0.8878824353572887 0.8839955380640485 0.8934425036869176 0.8959937003878768 0.8916994718326536 0.8889254657396672 0.8939064534252719 0.8893735277244812 0.8917205262749991 0.8938378783311542 0.8948768014214483
5 70 0.8971533751305906 0 0 0.8915137395667607 0.8945212922235517 0.8965828515569091 0.8984436439064446 0.8931551927021327 0.9040122563749928 0.9037783557603911 0.8943215785273575 0.8881769933200246 0.8931545551332594 0.8967922568844185 0.8896300735827922 0.8929530228858297 0.9007374203966199 0.8990455993987309 0.9006771989591348 0.8956867905373103 0.898549134279815 0.8978858410940939 0.8893632081110975 0.8933644590580245 0.8993756262283747 0.8964010495808264 0.8862941286955128 0.8970953955891904 0.8949591974632715 0.8914350515305197 0.8868831338845601 0.8957417480864479 0.901950331070224 0.8945083283569422 0.8941673193165697 0.8966449328247246 0.89376437100326 0.8977327503653639 0.8977885363731344 0.8964015534930807
6 84 0.8923090569194359 0 0 0.8869369936619326 0.890611300691446 0.8880281165890558 0.8880232333068239 0.889407101068504 0.8985549513079164 0.9020059962634078 0.886898439728251 0.88196971689151 0.8873844978459825 0.8929485107839115 0.8842606810080199 0.8878481991297178 0.8972395393259731 0.8922538353002061 0.8976845152224564 0.8909779316443432 0.8942114912746023 0.8940183393125641 0.8852908771853503 0.8888756855048042 0.8913747557030348 0.8925586277527767 0.8802833567353853 0.8907843473776536 0.8924849271441454 0.889991183780035 0.8810104231033006 0.8890000002098475 0.896469537075574 0.8896351230070786 0.8900633470044341 0.8879535080925552 0.8928537237329199 0.8937604328143971 0.8935269335628737 0.8904611530334581
7 98 0.8844941293410173 0 0 0.8768518510353261 0.8821933686547885 0.878929890572664 0.8768752835204224 0.8811560869436273 0.8907973311943522 0.8953150400923005 0.8777444208614364 0.8737665959916805 0.8784217353350513 0.8872475734748227 0.8814521238040611 0.8825983669193763 0.891277717198885 0.8859108252038942 0.8909602269347134 0.8806852833403045 0.8861533020189967 0.8867080079699462 0.8764099612387402 0.8826963879253331 0.8824114182761494 0.8846389482045101 0.8706960395374348 0.8819386918297799 0.8836221015371649 0.8844264178561395 0.8717597281324414 0.8833304419357141 0.8884954826933678 0.8817551690697362 0.8821398644846471 0.8776262501463733 0.8851567439398172 0.8875634305757262 0.884959673173369 0.88221981150582
8 112 0.8787471264176532 0 0 0.8707977738441649 0.8781712882904853 0.8729982750151017 0.8712802091359142 0.8711682720360345 0.884838826596927 0.8889757726604351 0.8708168468708369 0.8678788007605204 0.8714157022203683 0.88102064524325 0.87535827072443 0.8753702459519074 0.8841582755921781 0.8778580897521743 0.8872243228395642 0.876191759451525 0.8791608248743679 0.8790903942806767 0.870737895748853 0.8780826286089236 0.8757191694551989 0.875005961795305 0.8651898363385792 0.8763543493073027 0.8791088787993733 0.8774086452666009 0.8638058689421687 0.8760645231705358 0.8874722015883818 0.8771909009051604 0.8778604220845322 0.872141660363829 0.877812781326271 0.8834407083715835 0.87773491239193 0.8769435547143716
9 126 0.8772872467236794 0 0 0.8678027874391155 0.8769852817943014 0.869981848205266 0.8697225014099612 0.871302530281351 0.8842360157236672 0.8902792379907951 0.8686848857082289 0.8662146185786896 0.8691293522284819 0.8812990120175238 0.8747208742013082 0.8743227830415128 0.8826174665573758 0.8782483254954518 0.8868933727472077 0.8747043674309389 0.8778071380529978 0.876600376149892 0.8687890288711649 0.875683548366131 0.8740348912310966 0.8732320023537401 0.8656073192312431 0.8753107137617309 0.8799532151580877 0.8786074458738302 0.8618876059870153 0.8726462737375067 0.8847705479449282 0.8759858458275007 0.8755802006029141 0.8680700998115053 0.8771663974331945 0.8868151304972021 0.8760297272744509 0.8719895851065828
10 140 0.8643901300472318 0 0 0.8550687356130309 0.8631581167588585 0.8546875966556919 0.8527216917708791 0.8593424376750443 0.8717881076996674 0.8767663574690875 0.8538504958790631 0.8533234831171816 0.8560852378070543 0.8705383463198584 0.8596820704280911 0.8628904047307925 0.8682858059760015 0.864300790179506 0.8745995385969817 0.8602633384226567 0.8647362066060347 0.8664164813074656 0.8501215060293562 0.8615677346979347 0.860451053570776 0.8601777916541304 0.8570347955533738 0.8549371860262235 0.8688920386476443 0.8661895242191 0.8488437191919638 0.8588370441898968 0.8713249561303086 0.861639076159917 0.8626833267085762 0.858492600687274 0.8665724430305507 0.8740602500130644 0.8620199403581006 0.859318094683624
