% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=107987, Thu Jun 23 15:11:57 2022
1 14 -0.00893839125571436 -0.0020285345961244023 0.0019023014414367998 0.009087265444411827 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
2 28 -0.015106051571904516 -0.00284028580931794 0.002788380677084255 0.015565564735576031 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
3 42 -0.015855103209246203 -0.003470255342459694 0.0035502534494352574 0.017475738199816362 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
4 56 -0.018341606040079256 -0.004018131460538018 0.004275068215453338 0.018022645193655595 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
5 70 -0.026710588772234 -0.005169015341981773 0.005202321261817009 0.01876664464164024 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
6 84 -0.03420520883550201 -0.005950587032956383 0.005401604947715313 0.023882510964720483 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
7 98 -0.035355052520514796 -0.0062819908752537144 0.005766930832575326 0.03323570981657201 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
8 112 -0.04400799284093791 -0.007011606250453564 0.005758693785263948 0.03686758198417584 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
9 126 -0.04027382348374755 -0.007387308658741294 0.00643163965724492 0.03926138964964742 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
10 140 -0.0445883101381436 -0.007992270152713464 0.006696389679891553 0.04364133995887222 0.9753885998944165 0.9811799599054339 0.9851651022831855 0.98841746859912 0.9911693489761545 0.9946937855876639 0.9965855865972506 0.9977210160948671 0.9983362789845401 0.9987577745230694 0.998964655215613 0.9989964613898087 0.9996615486766579 0.9997978748543617 0.9999082217406206 1.0001449262225075 1.0002647749315092 1.0004299172787308 1.0005132521402993 1.000562372965428 1.0008702719823177 1.000919333085595 1.0010307885508742 1.0011853078573378 1.0012944521926528 1.0016170591348856 1.0019688666582252 1.002099024508782 1.0022512772978458 1.0023491518716938 1.0031554643321097 1.003641365185779 1.0061941348537995 1.0073664675114926 1.0077088404133463 1.0199009130778494 1.0283645347849109
