% # columns="iteration, evaluation, void, void, void, xmean", seed=107987, Thu Jun 23 15:11:57 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 14 0 0 0 -0.028599418100150986 0.1887592224060483 -0.006205828298455451 -1.5171702195905443 -0.6827784904967211 -0.031797791200294634 0.9262367752100495 0.8209039786800124 -0.23129928420656864 -1.2907862902974307 1.4332474228046637 0.1745276344342156 0.6635109794362247 -0.6625687721376631 -0.2229082992300212 0.3423382075078285 -0.49678541028702355 -0.6573576346696481 -0.07842237708571051 -1.0693687520990638 0.39700407443114066 0.13040320673268385 0.14999619763436733 0.42405161181525725 0.4734583341991927 0.5856701565616614 1.0244528819119862 -0.0862242897833333 0.14122049766863032 -0.3026480809254337 0.517783823438051 0.9545455914731462 0.6444105719955798 1.385604783449043 -0.22831506308057337 0.878722021486206 -0.6658902791016568
2 28 0 0 0 0.10024225964937894 0.6605789219363574 0.05199399059110685 -0.17445483023673147 -0.40404323786234675 -0.6056657991167131 1.7261663632739501 0.5092010294662717 -0.15448515100197716 -1.5454847494249357 2.0777680898177913 -0.2846747901997236 -0.08217060666538045 -2.1404270818676006 -0.6744521393539399 0.6452900469456787 -0.2586868182471306 -0.4368142037938884 -0.2235479179635319 -1.2075098073744222 -0.12218407885684207 0.3454631732737809 -0.04893356074288924 0.18186956661679926 0.06257389193523283 0.70888325981181 1.0117576260016181 -0.10044383874851684 0.771563607538351 -0.8691003555119234 0.9559515742501007 1.2763551640990314 0.40534302652434795 1.1832139534991903 -0.15017232207270617 1.1162217630051132 -0.21129943079187308
3 42 0 0 0 0.3647553246669295 0.1868624322688166 0.22176387040095719 0.33656057813982754 -0.7531375076641397 -1.4898963312071285 1.3429495581767 0.12981708943878245 -0.6197398270985497 -1.7335192698183255 2.440534144268062 -0.3421980130598416 0.18897305202270331 -1.9606431568062208 -1.0330739861482738 0.9500343272287967 0.2439629051026777 -0.5969513682798946 -1.0147807125749464 -1.0244866499951661 -0.04613706676420237 0.4241240884821108 -0.38231078552682024 0.28533744957360196 -0.12485702137892968 1.4588687338514852 1.3632442194159116 0.010647566066199182 0.5060156301441221 -0.22439675840183104 0.6457574169671941 1.5318984331545056 0.6632533270607646 1.2615512461078713 -0.6901381653048274 1.9560351964518665 -0.9824840206899708
4 56 0 0 0 0.8668411260560467 -0.12374243769540333 0.41878816725287077 0.20588836128951632 -0.6450824385339512 -1.846656685998643 1.718257526069107 -0.13179151686252777 -0.9835233259068757 -1.5467757282933905 2.29756376941918 -0.7001901099322987 -0.11107280745095494 -1.7978545769386545 -1.3992671168508783 1.0441527839831133 0.9038937946212946 -0.7270894673112702 -1.6170825921603296 -0.5128248669002767 0.1254903281131695 0.8820095073490942 -0.505254414291344 0.27202768337775085 -0.33286172014792603 1.6127336566965498 1.5993785021087543 0.2733377504812795 0.37598620288208534 -0.33876353978588514 1.1281358097765812 0.9992591855785486 0.35429136700868574 0.9768726602200299 -1.2932704964990027 1.9632971398142745 -0.5386477918158024
5 70 0 0 0 0.7754114319981511 -0.3201429154679651 -0.29101490509097566 0.3790822270507061 -0.8334679902444517 -1.6918217066742651 1.6075636015336296 0.08715797843911935 -0.9366744187100124 -1.2142612283919072 2.4344603917379257 -1.0905025023231392 -0.3694423613616863 -1.5820788843826081 -1.621374082578404 1.1821735720000048 1.1430678091385922 0.45058145699012475 -2.4676177373804116 0.1933777832188689 0.6524938093516596 1.1961084162669773 -0.9639336057697585 -0.07746877134052454 -1.214509065458402 2.3700428852943465 1.8528032399728134 -0.3686122035180561 0.5613912002827883 -0.6396688909319799 1.2481148909060442 1.5479686962520216 0.6034491671822836 1.0529761777690831 -1.375056182838995 1.6217628973584723 0.050699324211361696
6 84 0 0 0 0.5427883714192125 -0.5027091522216343 -0.22613612853400542 -0.1766907787686351 -0.517994822895479 -1.3749573588889048 0.8920252978527939 0.023037759774573174 -0.34626922824989803 -1.4700264158392127 2.9411239772915208 -1.0897966368367609 -0.9262901265522935 -1.882146304978522 -1.6126558537707179 1.8049924601880942 0.4589773209712793 0.18470719633854243 -2.0362875396695106 -0.0234881506523191 0.9302642688289855 1.0692885474458669 -0.3006189537375803 0.15045057361577566 -0.9756549812680209 2.5369782251342783 2.749322960385428 -0.4839157299011707 1.174189567870971 0.26591809818191126 0.7027678366725798 1.1683497882270317 0.5716680626209653 1.9866564768811772 -1.487246803259234 1.7976947459181472 0.5479676834409068
7 98 0 0 0 0.6457679891512217 -0.8358993330222715 -0.06518458514638048 -0.23706531909977474 -0.7777060714514021 -1.7674590768333729 0.4412428075835854 -0.3525212195929269 -0.6733322080914439 -1.7001031736256316 3.3480474372445728 -0.5931521032706132 -1.0797153429402846 -1.4701225577338655 -1.6987991039276915 2.1116130844282566 0.7982430733526649 0.08588477018144464 -1.9340824815384363 -0.1241740384045371 1.0325431198747885 1.0639426950976776 -0.627513577657283 0.34450561117222883 -0.5245706400628884 2.7270681255026292 3.254125823707422 0.09719893225393816 1.0847590829937586 -0.13257055596484008 0.7178478874749464 0.8962163601661023 0.6209994950185985 2.0600940368726617 -1.7039469901421218 1.3284153498208469 0.6234622863303625
8 112 0 0 0 0.28482682483729205 -1.0999533312248124 -0.463693188194926 -0.7476775563662381 -0.6137879094445057 -1.840290664341741 -0.036626388836455026 -0.20656620584347388 -0.5761980833388208 -1.7354077627157292 3.4106072304214434 -0.7557480037229404 -0.9485700277973871 -1.8339861734247342 -1.9147899614739572 2.248531345844102 1.0506653507290062 0.1642560854166391 -2.239092370986586 -0.25044723782770734 0.31516646331357356 0.8898218137221305 -0.6824510610262774 -0.2615262882581351 -0.07269902381705923 3.1899023501333668 2.650411821841363 0.48529482747551594 0.8507618058974268 1.3243017308260883 1.0693839729832668 0.04273125085917562 0.05461348573230884 1.824897809454377 -2.0092100308991743 0.9845234125911454 0.6091309175611771
9 126 0 0 0 0.18896436659790358 -0.43787560569676265 -0.09828894415059519 0.061261162055065266 -1.612444202342362 -2.446294486093647 0.11713846361052621 0.11518910830966564 -1.016580589619919 -1.597771205949904 3.4848225600748486 0.03061556734792703 -0.31272212901200536 -2.1363795833400747 -1.0197868013535643 2.7934317487963347 1.549073245226282 0.5038429714816962 -2.8455197981630693 -0.5159846483148389 0.4048835010988787 0.744439462631688 -0.8122774667699043 -0.6984266721303795 -0.8247748898877736 2.263860952268076 3.311647623461246 0.4989397880742243 1.1211468337673374 1.311482121312133 0.05985110836400209 0.08206707346958345 0.3427775153520461 0.89410315395883 -2.6122700827977012 0.9459812187151265 0.5174276375783244
10 140 0 0 0 -0.33349309133177973 -0.41677700539231294 0.1326928472495137 0.43476366639163255 -1.8392967419100958 -2.6173410038254112 0.502046782141229 -0.01798889833916542 -1.2931645018072087 -1.8016042014228577 2.846271297398161 -0.01308201149758291 0.3599173040413386 -2.065995675609304 -1.2047423063730736 2.8085011088306024 1.6616758380612002 0.6807699303580503 -3.0336333639780504 0.03237114195371793 0.16848614317091326 0.7646055025212758 -1.2158747080080405 -0.11502447594552623 -0.6649420531095491 2.9532629115927107 2.7811208576700817 0.6293595757580689 1.1619139971385082 1.1871219727902755 0.1015416406448608 0.35655147631398953 0.6687127286501608 1.4078073413993704 -2.408011089628732 1.2136242320055592 0.6284111903876447
